,Unnamed: 0,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_<1hour_ocean,ocean_proximity_inland,ocean_proximity_island,ocean_proximity_near_bay,ocean_proximity_near_ocean
13447,13447,-117.41,34.11,12.0,6758,1550,3204,1279,2.5181,105500.0,0,1,0,0,0
13448,13448,-117.41,34.1,5.0,4937,1139,2204,812,2.5272,92000.0,0,1,0,0,0
13449,13449,-117.4,34.08,21.0,3622,667,2503,720,3.8531,105400.0,0,1,0,0,0
13450,13450,-117.41,34.08,38.0,1541,290,861,299,3.5655,95600.0,0,1,0,0,0
13451,13451,-117.41,34.09,21.0,3300,587,1896,572,3.6466,130600.0,0,1,0,0,0
13452,13452,-117.41,34.1,29.0,1362,251,776,253,3.1287,102000.0,0,1,0,0,0
13453,13453,-117.41,34.11,29.0,3999,772,2602,760,3.5481,105500.0,0,1,0,0,0
13454,13454,-117.4,34.11,14.0,1933,347,1443,376,4.2121,128100.0,0,1,0,0,0
13455,13455,-117.39,34.11,5.0,2987,457,1821,485,4.8889,138900.0,0,1,0,0,0
13456,13456,-117.39,34.11,16.0,1140,181,627,206,4.9444,132700.0,0,1,0,0,0
13457,13457,-117.38,34.11,36.0,1497,264,894,275,3.3066,96300.0,0,1,0,0,0
13458,13458,-117.38,34.11,32.0,3179,662,1878,661,3.1375,101200.0,0,1,0,0,0
13459,13459,-117.39,34.1,12.0,7184,1516,4862,1235,2.4492,103800.0,0,1,0,0,0
13460,13460,-117.39,34.1,19.0,1000,211,572,230,2.4028,112500.0,0,1,0,0,0
13461,13461,-117.39,34.13,9.0,2228,398,1316,370,4.1632,119800.0,0,1,0,0,0
13462,13462,-117.38,34.13,13.0,2903,510,1844,510,3.7198,112900.0,0,1,0,0,0
13463,13463,-117.37,34.13,17.0,2681,470,1621,459,3.875,118500.0,0,1,0,0,0
13464,13464,-117.38,34.13,23.0,1326,300,722,263,2.1856,107800.0,0,1,0,0,0
13465,13465,-117.37,34.13,12.0,1893,493,1054,389,2.3456,140800.0,0,1,0,0,0
13466,13466,-117.38,34.12,17.0,5959,1208,4115,1088,2.4053,105200.0,0,1,0,0,0
13467,13467,-117.39,34.12,7.0,5059,780,3253,801,4.9196,140500.0,0,1,0,0,0
13468,13468,-117.38,34.09,8.0,3955,815,2184,725,3.3438,127600.0,0,1,0,0,0
13469,13469,-117.36,34.09,32.0,3616,631,2131,593,3.2879,95500.0,0,1,0,0,0
13470,13470,-117.37,34.08,17.0,2029,404,1190,437,2.9554,115000.0,0,1,0,0,0
13471,13471,-117.38,34.08,11.0,5684,1139,3095,1036,3.6875,112600.0,0,1,0,0,0
13472,13472,-117.38,34.07,6.0,1156,191,910,234,4.9091,122400.0,0,1,0,0,0
13473,13473,-117.37,34.07,52.0,50,9,60,16,4.125,262500.0,0,1,0,0,0
13474,13474,-117.36,34.08,4.0,8866,1832,4775,1554,3.7348,125800.0,0,1,0,0,0
13475,13475,-117.4,34.09,5.0,6190,993,3615,963,4.4034,133200.0,0,1,0,0,0
13476,13476,-117.39,34.09,10.0,5736,945,3528,932,4.3958,130700.0,0,1,0,0,0
13477,13477,-117.39,34.07,15.0,1966,331,1118,323,3.8558,122700.0,0,1,0,0,0
13478,13478,-117.39,34.07,26.0,1387,277,664,239,3.0278,96800.0,0,1,0,0,0
13479,13479,-117.4,34.07,28.0,2879,659,1661,554,2.066,88100.0,0,1,0,0,0
13480,13480,-117.37,34.1,44.0,2087,447,1270,423,2.3889,86100.0,0,1,0,0,0
13481,13481,-117.37,34.1,10.0,3404,855,1656,675,1.6977,91300.0,0,1,0,0,0
13482,13482,-117.35,34.12,22.0,5640,889,3157,887,4.1581,126500.0,0,1,0,0,0
13483,13483,-117.36,34.11,35.0,2969,521,1555,503,3.25,107100.0,0,1,0,0,0
13484,13484,-117.37,34.12,32.0,3190,568,1614,512,3.8398,118200.0,0,1,0,0,0
13485,13485,-117.37,34.13,18.0,5877,1043,3114,1002,4.0294,133200.0,0,1,0,0,0
13486,13486,-117.35,34.13,26.0,3920,570,1862,552,3.7286,132000.0,0,1,0,0,0
13487,13487,-117.36,34.1,29.0,2819,637,1683,608,2.3205,87600.0,0,1,0,0,0
13488,13488,-117.36,34.1,31.0,2587,531,1227,489,2.3578,88600.0,0,1,0,0,0
13489,13489,-117.36,34.1,33.0,1904,343,1366,338,3.6227,92800.0,0,1,0,0,0
13490,13490,-117.38,34.06,17.0,3139,569,1612,516,3.3571,112300.0,0,1,0,0,0
13491,13491,-117.4,34.06,17.0,5451,1008,3533,940,3.9191,101600.0,0,1,0,0,0
13492,13492,-117.4,34.04,17.0,1906,334,1550,338,3.025,81800.0,0,1,0,0,0
13493,13493,-117.39,34.04,27.0,2919,549,1841,564,2.8682,96400.0,0,1,0,0,0
13494,13494,-117.35,34.04,14.0,2991,522,1729,537,3.5139,146800.0,0,1,0,0,0
13495,13495,-117.35,34.17,28.0,1905,372,1480,341,2.9844,79200.0,0,1,0,0,0
13496,13496,-117.34,34.16,31.0,1606,354,1049,335,2.1935,72700.0,0,1,0,0,0
13497,13497,-117.33,34.15,28.0,1473,333,1196,312,1.6993,67800.0,0,1,0,0,0
13498,13498,-117.32,34.14,32.0,1691,353,1457,329,1.8438,66600.0,0,1,0,0,0
13499,13499,-117.33,34.14,29.0,1646,391,1296,351,1.9423,69700.0,0,1,0,0,0
13500,13500,-117.34,34.14,37.0,1834,393,1198,348,2.225,81600.0,0,1,0,0,0
13501,13501,-117.35,34.15,32.0,2699,552,2086,551,2.2974,84500.0,0,1,0,0,0
13502,13502,-117.35,34.16,36.0,1717,348,1054,279,2.4444,73400.0,0,1,0,0,0
13503,13503,-117.32,34.13,41.0,1837,409,1430,344,2.4524,70400.0,0,1,0,0,0
13504,13504,-117.32,34.12,37.0,2868,574,2055,563,2.3508,70500.0,0,1,0,0,0
13505,13505,-117.32,34.12,39.0,2210,498,1752,477,1.4066,66400.0,0,1,0,0,0
13506,13506,-117.33,34.12,33.0,933,219,838,211,1.3417,69000.0,0,1,0,0,0
13507,13507,-117.33,34.13,30.0,2335,363,1214,311,2.2449,93200.0,0,1,0,0,0
13508,13508,-117.33,34.13,18.0,3009,740,2317,659,1.6375,72400.0,0,1,0,0,0
13509,13509,-117.34,34.13,29.0,1494,286,991,280,2.125,70600.0,0,1,0,0,0
13510,13510,-117.34,34.13,29.0,331,85,341,107,0.7069,70300.0,0,1,0,0,0
13511,13511,-117.32,34.11,38.0,1462,337,1208,324,2.2604,68100.0,0,1,0,0,0
13512,13512,-117.32,34.11,41.0,1229,302,994,270,1.4891,67300.0,0,1,0,0,0
13513,13513,-117.33,34.12,38.0,1703,385,1356,363,2.0391,70400.0,0,1,0,0,0
13514,13514,-117.34,34.12,26.0,1008,164,568,196,3.3516,105600.0,0,1,0,0,0
13515,13515,-117.34,34.11,29.0,2912,566,2188,518,3.2656,90600.0,0,1,0,0,0
13516,13516,-117.35,34.11,34.0,2104,388,1578,365,3.0833,88400.0,0,1,0,0,0
13517,13517,-117.34,34.1,14.0,11827,2445,6640,2299,2.4878,103800.0,0,1,0,0,0
13518,13518,-117.35,34.09,14.0,5983,1224,3255,1150,2.5902,111500.0,0,1,0,0,0
13519,13519,-117.35,34.2,5.0,9269,1605,4916,1519,4.4367,133200.0,0,1,0,0,0
13520,13520,-117.38,34.22,16.0,774,122,489,136,5.7628,221300.0,0,1,0,0,0
13521,13521,-117.41,34.24,20.0,1160,181,543,188,5.2072,164300.0,0,1,0,0,0
13522,13522,-117.41,34.23,17.0,889,131,439,141,6.1426,155000.0,0,1,0,0,0
13523,13523,-117.28,34.17,26.0,3106,603,1396,576,3.1736,122200.0,0,1,0,0,0
13524,13524,-117.28,34.17,26.0,3728,888,1765,727,1.7456,86800.0,0,1,0,0,0
13525,13525,-117.29,34.17,35.0,4174,847,2127,778,3.2232,88300.0,0,1,0,0,0
13526,13526,-117.3,34.18,28.0,2685,425,1304,420,4.3676,111100.0,0,1,0,0,0
13527,13527,-117.3,34.17,30.0,2483,573,1172,438,1.875,89700.0,0,1,0,0,0
13528,13528,-117.31,34.17,25.0,2795,596,1650,569,3.0078,87100.0,0,1,0,0,0
13529,13529,-117.32,34.17,6.0,5661,1287,2943,1162,3.6362,106500.0,0,1,0,0,0
13530,13530,-117.3,34.18,19.0,2526,381,1176,381,5.5136,137100.0,0,1,0,0,0
13531,13531,-117.32,34.19,6.0,1068,182,999,188,4.7222,109000.0,0,1,0,0,0
13532,13532,-117.34,34.18,7.0,2914,481,1584,499,4.6312,124900.0,0,1,0,0,0
13533,13533,-117.33,34.17,5.0,4718,1140,2564,1056,2.9877,119900.0,0,1,0,0,0
13534,13534,-117.33,34.17,13.0,3616,665,2189,620,3.7949,106300.0,0,1,0,0,0
13535,13535,-117.32,34.16,9.0,711,139,316,152,4.0156,131000.0,0,1,0,0,0
13536,13536,-117.31,34.15,7.0,5747,1307,2578,1147,3.3281,122200.0,0,1,0,0,0
13537,13537,-117.3,34.15,33.0,1607,282,608,260,4.3438,115000.0,0,1,0,0,0
13538,13538,-117.3,34.15,38.0,740,163,332,138,2.4107,88000.0,0,1,0,0,0
13539,13539,-117.3,34.15,40.0,961,199,509,182,2.06,85500.0,0,1,0,0,0
13540,13540,-117.3,34.14,39.0,1781,335,841,320,1.9432,89000.0,0,1,0,0,0
13541,13541,-117.31,34.14,44.0,1487,273,972,281,3.2292,86100.0,0,1,0,0,0
13542,13542,-117.31,34.14,38.0,2011,448,1190,403,1.8654,89400.0,0,1,0,0,0
13543,13543,-117.31,34.15,34.0,2037,385,1195,391,3.9231,96000.0,0,1,0,0,0
13544,13544,-117.3,34.15,45.0,942,166,401,174,3.8594,90800.0,0,1,0,0,0
13545,13545,-117.31,34.13,38.0,1287,284,1047,269,2.2865,65500.0,0,1,0,0,0
13546,13546,-117.3,34.12,34.0,1127,275,971,249,2.0583,64800.0,0,1,0,0,0
13547,13547,-117.31,34.12,37.0,1412,343,1127,351,1.1667,70900.0,0,1,0,0,0
13548,13548,-117.31,34.13,35.0,1622,393,1296,362,1.9286,68500.0,0,1,0,0,0
13549,13549,-117.31,34.13,36.0,1076,283,773,224,2.6307,66400.0,0,1,0,0,0
13550,13550,-117.3,34.11,42.0,525,111,444,120,2.6771,67000.0,0,1,0,0,0
13551,13551,-117.31,34.11,38.0,1208,321,1225,317,1.4663,64000.0,0,1,0,0,0
13552,13552,-117.31,34.11,52.0,851,190,731,190,1.9044,64900.0,0,1,0,0,0
13553,13553,-117.31,34.11,41.0,1105,257,816,197,1.9375,64100.0,0,1,0,0,0
13554,13554,-117.31,34.1,52.0,1457,415,1238,341,2.0089,68100.0,0,1,0,0,0
13555,13555,-117.3,34.1,44.0,589,130,504,137,1.775,63400.0,0,1,0,0,0
13556,13556,-117.31,34.1,28.0,2899,755,2406,655,1.5208,69500.0,0,1,0,0,0
13557,13557,-117.32,34.1,27.0,2053,461,1737,463,3.1213,78800.0,0,1,0,0,0
13558,13558,-117.32,34.1,42.0,801,176,711,183,1.8681,59700.0,0,1,0,0,0
13559,13559,-117.3,34.09,40.0,1051,244,745,243,2.1842,75200.0,0,1,0,0,0
13560,13560,-117.31,34.09,34.0,1336,345,1009,311,1.608,73700.0,0,1,0,0,0
13561,13561,-117.27,34.16,32.0,2894,427,1151,446,6.2236,159700.0,0,1,0,0,0
13562,13562,-117.28,34.15,36.0,1734,280,604,259,3.8292,122200.0,0,1,0,0,0
13563,13563,-117.28,34.15,38.0,1981,343,796,344,3.8125,97400.0,0,1,0,0,0
13564,13564,-117.29,34.15,42.0,1811,345,856,352,2.9667,97000.0,0,1,0,0,0
13565,13565,-117.29,34.16,38.0,2458,488,1135,453,2.875,99100.0,0,1,0,0,0
13566,13566,-117.28,34.16,26.0,2469,532,1068,501,1.9832,122100.0,0,1,0,0,0
13567,13567,-117.28,34.16,35.0,2028,456,972,398,2.3778,90700.0,0,1,0,0,0
13568,13568,-117.28,34.15,32.0,2170,430,815,401,3.1765,135000.0,0,1,0,0,0
13569,13569,-117.28,34.14,40.0,2364,438,968,416,3.4906,93300.0,0,1,0,0,0
13570,13570,-117.29,34.14,52.0,1683,266,646,256,4.0481,97300.0,0,1,0,0,0
13571,13571,-117.29,34.15,49.0,1820,321,757,324,3.2976,102600.0,0,1,0,0,0
13572,13572,-117.28,34.14,40.0,2190,496,1214,493,2.3947,81900.0,0,1,0,0,0
13573,13573,-117.29,34.14,45.0,1598,314,771,319,2.5417,82900.0,0,1,0,0,0
13574,13574,-117.29,34.14,48.0,1717,307,610,267,3.125,97600.0,0,1,0,0,0
13575,13575,-117.29,34.14,39.0,1989,401,805,341,2.425,90000.0,0,1,0,0,0
13576,13576,-117.3,34.14,37.0,1454,261,761,248,2.3438,88100.0,0,1,0,0,0
13577,13577,-117.28,34.13,44.0,2469,568,1363,517,1.8396,77100.0,0,1,0,0,0
13578,13578,-117.28,34.13,29.0,2077,577,1418,524,1.8281,76800.0,0,1,0,0,0
13579,13579,-117.3,34.13,52.0,1859,395,968,333,1.2034,79500.0,0,1,0,0,0
13580,13580,-117.29,34.13,52.0,2424,528,1171,455,1.4815,77900.0,0,1,0,0,0
13581,13581,-117.28,34.12,36.0,2991,822,2378,751,1.3571,70600.0,0,1,0,0,0
13582,13582,-117.29,34.12,40.0,2198,612,1517,531,1.0951,65800.0,0,1,0,0,0
13583,13583,-117.29,34.13,44.0,2337,563,1238,467,1.5156,75800.0,0,1,0,0,0
13584,13584,-117.3,34.13,42.0,2115,557,1532,494,1.4531,71500.0,0,1,0,0,0
13585,13585,-117.3,34.12,43.0,1018,261,736,215,2.6,66900.0,0,1,0,0,0
13586,13586,-117.28,34.12,47.0,2456,611,1653,512,1.3973,66100.0,0,1,0,0,0
13587,13587,-117.29,34.12,47.0,1648,432,1308,385,1.2069,68200.0,0,1,0,0,0
13588,13588,-117.29,34.12,45.0,1369,351,1046,274,1.8438,72100.0,0,1,0,0,0
13589,13589,-117.3,34.12,50.0,1629,437,1581,394,2.2019,63500.0,0,1,0,0,0
13590,13590,-117.29,34.11,48.0,1498,448,1586,455,1.1687,70800.0,0,1,0,0,0
13591,13591,-117.29,34.11,35.0,2014,677,1714,612,0.7075,78800.0,0,1,0,0,0
13592,13592,-117.29,34.11,35.0,2426,715,1920,586,1.5561,68000.0,0,1,0,0,0
13593,13593,-117.28,34.11,39.0,1573,418,1258,359,1.4896,69500.0,0,1,0,0,0
13594,13594,-117.29,34.1,19.0,1204,405,844,424,0.7235,71300.0,0,1,0,0,0
13595,13595,-117.29,34.09,24.0,1451,387,1178,330,1.1806,68300.0,0,1,0,0,0
13596,13596,-117.3,34.1,49.0,60,11,76,13,2.5625,75000.0,0,1,0,0,0
13597,13597,-117.28,34.09,44.0,376,537,273,107,2.2917,90800.0,0,1,0,0,0
13598,13598,-117.3,34.07,34.0,567,143,387,138,1.7981,73300.0,0,1,0,0,0
13599,13599,-117.25,34.16,31.0,1516,238,596,255,4.3362,159400.0,0,1,0,0,0
13600,13600,-117.25,34.16,37.0,1709,278,744,274,3.7188,116600.0,0,1,0,0,0
13601,13601,-117.25,34.16,35.0,2707,481,1595,479,3.9018,91500.0,0,1,0,0,0
13602,13602,-117.25,34.15,30.0,1770,380,990,348,3.3,97600.0,0,1,0,0,0
13603,13603,-117.26,34.15,33.0,2271,389,1100,380,3.5978,88300.0,0,1,0,0,0
13604,13604,-117.26,34.16,31.0,3538,658,1715,663,3.7125,98000.0,0,1,0,0,0
13605,13605,-117.26,34.17,30.0,1937,351,945,344,3.8906,123700.0,0,1,0,0,0
13606,13606,-117.27,34.17,16.0,30,3,49,8,4.625,250000.0,0,1,0,0,0
13607,13607,-117.25,34.15,22.0,7935,1976,4523,1791,2.1465,88800.0,0,1,0,0,0
13608,13608,-117.25,34.14,19.0,5163,1229,2680,1141,2.2482,114500.0,0,1,0,0,0
13609,13609,-117.27,34.14,36.0,3795,676,1742,585,4.1,96400.0,0,1,0,0,0
13610,13610,-117.27,34.14,35.0,1517,257,658,245,4.4435,97600.0,0,1,0,0,0
13611,13611,-117.27,34.15,35.0,1490,253,705,253,3.3616,95300.0,0,1,0,0,0
13612,13612,-117.25,34.13,33.0,2898,503,1374,487,3.6856,90000.0,0,1,0,0,0
13613,13613,-117.25,34.13,37.0,2498,472,1291,487,3.0,83400.0,0,1,0,0,0
13614,13614,-117.26,34.13,37.0,2403,550,1234,493,2.0,72100.0,0,1,0,0,0
13615,13615,-117.26,34.13,39.0,3521,747,2256,721,2.1375,87500.0,0,1,0,0,0
13616,13616,-117.27,34.12,31.0,2209,636,1314,562,1.7235,78800.0,0,1,0,0,0
13617,13617,-117.27,34.13,40.0,1298,254,793,268,3.0721,83800.0,0,1,0,0,0
13618,13618,-117.27,34.13,36.0,3337,687,2388,589,2.9628,87800.0,0,1,0,0,0
13619,13619,-117.25,34.13,35.0,861,148,381,138,2.5234,88200.0,0,1,0,0,0
13620,13620,-117.25,34.12,17.0,3107,752,2160,643,1.8463,72600.0,0,1,0,0,0
13621,13621,-117.25,34.11,32.0,2910,641,2011,614,2.7473,70800.0,0,1,0,0,0
13622,13622,-117.27,34.12,27.0,2896,684,1514,668,1.462,70200.0,0,1,0,0,0
13623,13623,-117.27,34.12,52.0,954,246,943,256,0.8658,87500.0,0,1,0,0,0
13624,13624,-117.25,34.11,30.0,2173,560,1509,486,1.4079,67700.0,0,1,0,0,0
13625,13625,-117.26,34.11,33.0,1210,288,850,238,1.2171,59300.0,0,1,0,0,0
13626,13626,-117.27,34.11,44.0,567,134,565,150,1.8281,62900.0,0,1,0,0,0
13627,13627,-117.27,34.1,9.0,3904,1042,3688,896,1.8022,78000.0,0,1,0,0,0
13628,13628,-117.33,34.09,29.0,1960,415,1681,435,2.9292,84500.0,0,1,0,0,0
13629,13629,-117.33,34.08,35.0,2240,423,1394,396,3.1799,86700.0,0,1,0,0,0
13630,13630,-117.33,34.08,37.0,2267,405,1175,403,3.75,95200.0,0,1,0,0,0
13631,13631,-117.33,34.07,32.0,2086,458,1355,412,2.5238,89200.0,0,1,0,0,0
13632,13632,-117.34,34.07,46.0,1851,425,1100,377,2.0461,90500.0,0,1,0,0,0
13633,13633,-117.34,34.08,35.0,1380,248,730,264,3.2305,93700.0,0,1,0,0,0
13634,13634,-117.34,34.08,33.0,4924,1007,3502,953,3.233,99400.0,0,1,0,0,0
13635,13635,-117.32,34.09,38.0,1585,345,1347,368,2.375,75300.0,0,1,0,0,0
13636,13636,-117.32,34.09,30.0,1129,251,1034,237,2.3917,78600.0,0,1,0,0,0
13637,13637,-117.32,34.08,41.0,1359,264,786,244,2.5208,85500.0,0,1,0,0,0
13638,13638,-117.32,34.08,46.0,1308,276,576,244,3.1875,84000.0,0,1,0,0,0
13639,13639,-117.32,34.07,52.0,1226,269,693,272,1.9963,76900.0,0,1,0,0,0
13640,13640,-117.32,34.06,52.0,802,160,564,131,2.1591,63500.0,0,1,0,0,0
13641,13641,-117.33,34.05,26.0,613,149,431,130,1.3977,73100.0,0,1,0,0,0
13642,13642,-117.33,34.06,42.0,530,123,390,124,1.0469,67000.0,0,1,0,0,0
13643,13643,-117.33,34.06,48.0,732,149,486,139,2.5673,68200.0,0,1,0,0,0
13644,13644,-117.33,34.06,36.0,755,157,625,152,2.0242,65000.0,0,1,0,0,0
13645,13645,-117.32,34.06,46.0,476,102,476,91,1.4511,73100.0,0,1,0,0,0
13646,13646,-117.31,34.08,43.0,1697,387,1181,352,1.9234,74600.0,0,1,0,0,0
13647,13647,-117.31,34.08,40.0,2011,495,1528,469,1.9375,69900.0,0,1,0,0,0
13648,13648,-117.31,34.07,40.0,2936,732,2024,676,2.1139,70900.0,0,1,0,0,0
13649,13649,-117.32,34.07,26.0,971,245,592,207,2.1125,84000.0,0,1,0,0,0
13650,13650,-117.31,34.08,37.0,953,231,611,230,1.9926,81500.0,0,1,0,0,0
13651,13651,-117.31,34.05,6.0,7423,2111,4092,1789,2.7002,88300.0,0,1,0,0,0
13652,13652,-117.33,34.04,18.0,1837,388,727,336,2.5187,116700.0,0,1,0,0,0
13653,13653,-117.33,34.03,14.0,1582,347,825,259,2.8281,106300.0,0,1,0,0,0
13654,13654,-117.31,34.04,29.0,2481,383,1188,385,4.7344,134600.0,0,1,0,0,0
13655,13655,-117.31,34.04,5.0,2785,577,1310,536,3.39,149500.0,0,1,0,0,0
13656,13656,-117.3,34.05,6.0,2155,537,1039,391,1.6675,95800.0,0,1,0,0,0
13657,13657,-117.3,34.05,7.0,4672,1121,2534,1046,3.4228,115700.0,0,1,0,0,0
13658,13658,-117.29,34.06,7.0,1971,403,1336,423,4.5066,111500.0,0,1,0,0,0
13659,13659,-117.28,34.06,2.0,1658,290,868,304,5.1365,136700.0,0,1,0,0,0
13660,13660,-117.32,34.02,17.0,1779,292,1006,293,4.6708,123100.0,0,1,0,0,0
13661,13661,-117.33,34.03,18.0,2342,402,1264,382,4.7986,123700.0,0,1,0,0,0
13662,13662,-117.32,34.03,13.0,3853,761,1685,669,3.9024,122400.0,0,1,0,0,0
13663,13663,-117.31,34.03,24.0,1966,299,786,302,5.0318,134500.0,0,1,0,0,0
13664,13664,-117.31,34.03,9.0,1199,187,629,207,5.7393,151600.0,0,1,0,0,0
13665,13665,-117.31,34.02,18.0,1634,274,899,285,5.2139,129300.0,0,1,0,0,0
13666,13666,-117.29,34.03,9.0,8185,1525,3630,1466,4.1667,197700.0,0,1,0,0,0
13667,13667,-117.27,34.09,36.0,848,186,737,169,0.9838,79300.0,0,1,0,0,0
13668,13668,-117.27,34.08,38.0,1093,256,856,212,1.4279,73000.0,0,1,0,0,0
13669,13669,-117.25,34.08,30.0,2981,605,1784,573,2.45,85800.0,0,1,0,0,0
13670,13670,-117.25,34.07,21.0,3067,706,2140,687,2.4432,78800.0,0,1,0,0,0
13671,13671,-117.27,34.07,21.0,418,132,401,120,1.7206,82100.0,0,1,0,0,0
13672,13672,-117.24,34.04,17.0,3362,507,1520,496,6.1986,214500.0,0,1,0,0,0
13673,13673,-117.25,34.04,18.0,5761,1063,2763,1058,4.4472,161100.0,0,1,0,0,0
13674,13674,-117.27,34.05,34.0,1703,395,849,359,3.1607,138200.0,0,1,0,0,0
13675,13675,-117.27,34.06,20.0,5258,1514,3780,1404,2.025,85700.0,0,1,0,0,0
13676,13676,-117.25,34.06,23.0,4503,1156,3264,937,1.9821,93000.0,0,1,0,0,0
13677,13677,-117.25,34.06,18.0,5009,1108,2948,963,3.0042,106500.0,0,1,0,0,0
13678,13678,-117.24,34.04,5.0,1775,234,726,222,7.978,223900.0,0,1,0,0,0
13679,13679,-117.24,34.04,4.0,4289,682,1981,705,5.3366,165100.0,0,1,0,0,0
13680,13680,-117.24,34.06,9.0,3603,786,1782,718,3.2604,93300.0,0,1,0,0,0
13681,13681,-117.23,34.15,17.0,5036,817,2084,833,4.6445,137200.0,0,1,0,0,0
13682,13682,-117.23,34.14,16.0,2577,521,956,472,2.5625,129400.0,0,1,0,0,0
13683,13683,-117.24,34.14,6.0,2383,606,1301,488,3.016,107500.0,0,1,0,0,0
13684,13684,-117.24,34.15,23.0,3847,608,1621,630,4.6111,128400.0,0,1,0,0,0
13685,13685,-117.24,34.15,26.0,2041,293,936,375,6.0,140200.0,0,1,0,0,0
13686,13686,-117.21,34.14,16.0,1613,245,811,267,5.2591,140700.0,0,1,0,0,0
13687,13687,-117.22,34.15,9.0,2524,352,1139,362,6.2516,159300.0,0,1,0,0,0
13688,13688,-117.2,34.15,18.0,1859,251,747,256,7.732,173200.0,0,1,0,0,0
13689,13689,-117.2,34.14,14.0,2647,524,989,479,3.1513,160000.0,0,1,0,0,0
13690,13690,-117.2,34.14,18.0,1920,333,890,323,5.159,144800.0,0,1,0,0,0
13691,13691,-117.24,34.13,24.0,1203,310,594,187,1.1522,87500.0,0,1,0,0,0
13692,13692,-117.24,34.13,26.0,3774,716,1913,620,3.3534,98900.0,0,1,0,0,0
13693,13693,-117.23,34.12,6.0,4464,1093,2364,952,2.3848,81600.0,0,1,0,0,0
13694,13694,-117.23,34.13,10.0,1145,293,726,251,1.645,68700.0,0,1,0,0,0
13695,13695,-117.22,34.13,10.0,5951,1330,3204,1159,2.7011,110200.0,0,1,0,0,0
13696,13696,-117.2,34.13,14.0,3998,711,1509,665,3.4138,126700.0,0,1,0,0,0
13697,13697,-117.22,34.12,34.0,2457,499,1538,507,2.809,82500.0,0,1,0,0,0
13698,13698,-117.21,34.13,31.0,3037,565,1834,575,3.3445,92900.0,0,1,0,0,0
13699,13699,-117.2,34.12,24.0,3532,618,1681,590,3.5,113900.0,0,1,0,0,0
13700,13700,-117.24,34.12,29.0,2654,667,1822,593,2.1563,72300.0,0,1,0,0,0
13701,13701,-117.24,34.11,23.0,1920,454,1161,358,2.2109,73200.0,0,1,0,0,0
13702,13702,-117.23,34.11,22.0,1162,221,995,244,2.5875,81300.0,0,1,0,0,0
13703,13703,-117.23,34.12,18.0,1439,319,699,310,2.1071,73500.0,0,1,0,0,0
13704,13704,-117.23,34.11,33.0,2170,500,1425,472,2.0133,78300.0,0,1,0,0,0
13705,13705,-117.22,34.12,30.0,2512,597,1390,523,2.3725,77200.0,0,1,0,0,0
13706,13706,-117.22,34.11,26.0,2972,537,1972,532,2.0388,80400.0,0,1,0,0,0
13707,13707,-117.21,34.12,32.0,1677,354,1021,339,3.6853,90900.0,0,1,0,0,0
13708,13708,-117.21,34.11,27.0,1245,229,692,234,3.2176,89400.0,0,1,0,0,0
13709,13709,-117.21,34.11,26.0,1757,304,905,281,3.4103,90900.0,0,1,0,0,0
13710,13710,-117.19,34.1,5.0,2167,384,1174,358,4.0114,97700.0,0,1,0,0,0
13711,13711,-117.21,34.08,5.0,5749,1385,2382,1088,3.0587,143100.0,0,1,0,0,0
13712,13712,-117.22,34.07,8.0,3065,692,1440,666,3.2368,129200.0,0,1,0,0,0
13713,13713,-117.17,34.12,2.0,3867,573,1275,433,5.4138,164400.0,0,1,0,0,0
13714,13714,-117.12,34.1,40.0,96,14,46,14,3.2708,162500.0,0,1,0,0,0
13715,13715,-117.17,34.12,3.0,15695,2248,6080,1920,6.2178,173900.0,0,1,0,0,0
13716,13716,-117.18,34.08,28.0,2243,399,1464,379,3.2105,90300.0,0,1,0,0,0
13717,13717,-117.19,34.08,22.0,2467,555,1567,494,2.6536,84700.0,0,1,0,0,0
13718,13718,-117.19,34.08,5.0,4458,751,2392,773,4.5938,126500.0,0,1,0,0,0
13719,13719,-117.18,34.07,14.0,1258,245,752,264,3.3924,97400.0,0,1,0,0,0
13720,13720,-117.18,34.07,28.0,1306,279,885,255,2.1154,75300.0,0,1,0,0,0
13721,13721,-117.18,34.07,7.0,1347,301,799,276,2.9485,112500.0,0,1,0,0,0
13722,13722,-117.18,34.06,26.0,1953,446,1284,414,1.3485,85100.0,0,1,0,0,0
13723,13723,-117.18,34.06,28.0,699,180,432,168,2.1875,81900.0,0,1,0,0,0
13724,13724,-117.19,34.06,37.0,1467,348,1316,339,1.448,72800.0,0,1,0,0,0
13725,13725,-117.19,34.07,40.0,2374,500,1772,455,2.189,72500.0,0,1,0,0,0
13726,13726,-117.18,34.06,52.0,954,233,533,239,1.3021,100000.0,0,1,0,0,0
13727,13727,-117.19,34.06,21.0,6107,1559,2805,1444,2.5643,102700.0,0,1,0,0,0
13728,13728,-117.18,34.05,29.0,3436,731,1323,676,2.4943,122300.0,0,1,0,0,0
13729,13729,-117.17,34.05,29.0,4007,700,1576,696,3.1801,149300.0,0,1,0,0,0
13730,13730,-117.18,34.04,41.0,1766,288,753,278,4.9125,140700.0,0,1,0,0,0
13731,13731,-117.18,34.05,52.0,1820,342,601,315,2.6129,137000.0,0,1,0,0,0
